Date Time,Dataset,Use Numeric attributes?,Attribute Name,Is the Attribute Numeric?,Number of Different Values (only for Nominal Attributes),Total Number of Samples,Trial Number,Criterion,Maximum Depth Allowed,Total Number of folds,Fold Number,Is stratified?,Number of Samples Forcing a Leaf,Use Min Samples in Second Largest Class?,Min Samples in Second Largest Class,Uses Chi-Square Test,Maximum p-value Allowed by Chi-Square Test [between 0 and 1],Minimum Number in Second Most Frequent Value,Number of Attributes in Dataset,Number of Valid Attributes in Dataset (m),Number of Valid Nominal Attributes in Dataset (m_nom),Number of Valid Numeric Attributes in Dataset (m_num),Total Number of Inversions (pairs),Total Number of Ties (pairs),Total Number of Correct (pairs),Criterion Value in Root Node,Total Time Taken for Current Fold [s],Accuracy Percentage on Trivial Trees (with no splits),Accuracy Percentage (with missing values),Accuracy Percentage (without missing values),Number of Samples Classified using Unkown Value,Percentage of Samples with Unkown Values for Accepted Attribute,Number of Nodes (after prunning),Tree Depth (after prunning),Number of Nodes Pruned
2017-05-10 13:08:30.975119,Adult Census Income,False,workclass,False,8,30162,1,Twoing,2,3,1,True,1,False,None,True,0.1,15,15,8,8,0,11.0,10.0,7.0,0.00797964167007,0.11732638899991343,75.10691198408752,75.33565390353058,75.33565390353058,0,0.0,5,2,2
2017-05-10 13:08:30.975207,Adult Census Income,False,education,False,16,30162,1,Twoing,2,3,1,True,1,False,None,True,0.1,15,15,8,8,0,11.0,10.0,7.0,0.0393044072746,0.11098566800001208,75.10691198408752,77.76230730979613,77.76230730979613,0,0.0,5,2,2
2017-05-10 13:08:30.975234,Adult Census Income,False,marital.status,False,7,30162,1,Twoing,2,3,1,True,1,False,None,True,0.1,15,15,8,8,0,11.0,10.0,7.0,0.0737159580358,0.08260357599999679,75.10691198408752,75.10691198408752,75.10691198408752,0,0.0,1,0,4
2017-05-10 13:08:30.975256,Adult Census Income,False,occupation,False,14,30162,1,Twoing,2,3,1,True,1,False,None,True,0.1,15,15,8,8,0,11.0,10.0,7.0,0.0340126655237,0.11032394000005752,75.10691198408752,75.10691198408752,75.10691198408752,0,0.0,1,0,6
2017-05-10 13:08:30.975276,Adult Census Income,False,relationship,False,6,30162,1,Twoing,2,3,1,True,1,False,None,True,0.1,15,15,8,8,0,11.0,10.0,7.0,0.0745904804763,0.108493932999977,75.10691198408752,74.79860765788165,74.79860765788165,0,0.0,5,2,2
2017-05-10 13:08:30.975296,Adult Census Income,False,race,False,5,30162,1,Twoing,2,3,1,True,1,False,None,True,0.1,15,15,8,8,0,11.0,10.0,7.0,0.00366983683281,0.07389558700003818,75.10691198408752,75.10691198408752,75.10691198408752,0,0.0,1,0,2
2017-05-10 13:08:30.975315,Adult Census Income,False,sex,False,2,30162,1,Twoing,2,3,1,True,1,False,None,True,0.1,15,15,8,8,0,11.0,10.0,7.0,0.0163170717725,0.07064541499994448,75.10691198408752,75.10691198408752,75.10691198408752,0,0.0,1,0,2
2017-05-10 13:08:30.975335,Adult Census Income,False,native.country,False,41,30162,1,Twoing,2,3,1,True,1,False,None,True,0.1,15,15,8,8,0,11.0,10.0,7.0,0.00314976924872,0.09814010399998097,75.10691198408752,75.10691198408752,75.10691198408752,0,0.0,1,0,4
2017-05-10 13:08:31.772182,Adult Census Income,False,workclass,False,8,30162,1,Twoing,2,3,2,True,1,False,None,True,0.1,15,15,8,8,0,6.0,15.0,7.0,0.00787908279626,0.10121614100000897,75.10443604535509,75.44260990650487,75.44260990650487,0,0.0,5,2,2
2017-05-10 13:08:31.772267,Adult Census Income,False,education,False,16,30162,1,Twoing,2,3,2,True,1,False,None,True,0.1,15,15,8,8,0,6.0,15.0,7.0,0.0378367727214,0.10444424499996785,75.10443604535509,76.97433857171275,76.97433857171275,0,0.0,5,2,2
2017-05-10 13:08:31.772290,Adult Census Income,False,marital.status,False,7,30162,1,Twoing,2,3,2,True,1,False,None,True,0.1,15,15,8,8,0,6.0,15.0,7.0,0.0748422181995,0.08407282799998939,75.10443604535509,75.10443604535509,75.10443604535509,0,0.0,1,0,4
2017-05-10 13:08:31.772309,Adult Census Income,False,occupation,False,14,30162,1,Twoing,2,3,2,True,1,False,None,True,0.1,15,15,8,8,0,6.0,15.0,7.0,0.0344192382642,0.10183765099998254,75.10443604535509,75.10443604535509,75.10443604535509,0,0.0,1,0,6
2017-05-10 13:08:31.772340,Adult Census Income,False,relationship,False,6,30162,1,Twoing,2,3,2,True,1,False,None,True,0.1,15,15,8,8,0,6.0,15.0,7.0,0.0762575167078,0.08640181199996277,75.10443604535509,75.10443604535509,75.10443604535509,0,0.0,1,0,4
2017-05-10 13:08:31.772359,Adult Census Income,False,race,False,5,30162,1,Twoing,2,3,2,True,1,False,None,True,0.1,15,15,8,8,0,6.0,15.0,7.0,0.00352490067381,0.08058211899992784,75.10443604535509,75.10443604535509,75.10443604535509,0,0.0,1,0,4
2017-05-10 13:08:31.772377,Adult Census Income,False,sex,False,2,30162,1,Twoing,2,3,2,True,1,False,None,True,0.1,15,15,8,8,0,6.0,15.0,7.0,0.0187001673295,0.08823126000004322,75.10443604535509,75.10443604535509,75.10443604535509,0,0.0,1,0,2
2017-05-10 13:08:31.772394,Adult Census Income,False,native.country,False,41,30162,1,Twoing,2,3,2,True,1,False,None,True,0.1,15,15,8,8,0,6.0,15.0,7.0,0.0029800010501,0.12544303100003162,75.10443604535509,75.10443604535509,75.10443604535509,0,0.0,1,0,4
