Date Time,Dataset,Use Numeric attributes?,Attribute Name,Is the Attribute Numeric?,Number of Different Values (only for Nominal Attributes),Total Number of Samples,Trial Number,Criterion,Maximum Depth Allowed,Total Number of folds,Fold Number,Is stratified?,Number of Samples Forcing a Leaf,Use Min Samples in Second Largest Class?,Min Samples in Second Largest Class,Uses Chi-Square Test,Maximum p-value Allowed by Chi-Square Test [between 0 and 1],Minimum Number in Second Most Frequent Value,Number of Attributes in Dataset,Number of Valid Attributes in Dataset (m),Number of Valid Nominal Attributes in Dataset (m_nom),Number of Valid Numeric Attributes in Dataset (m_num),Total Number of Inversions (pairs),Total Number of Ties (pairs),Total Number of Correct (pairs),Criterion Value in Root Node,Total Time Taken for Current Fold [s],Accuracy Percentage on Trivial Trees (with no splits),Accuracy Percentage (with missing values),Accuracy Percentage (without missing values),Number of Samples Classified using Unkown Value,Percentage of Samples with Unkown Values for Accepted Attribute,Number of Nodes (after prunning),Tree Depth (after prunning),Number of Nodes Pruned
2017-05-04 10:34:50.667878,Mushroom,False,bruises?,False,2,2817,1,GW Squared Gini,2,3,3,True,1,False,None,True,0.1,40,23,19,19,0,17.0,11.0,143.0,494814.0,0.011961140999915187,63.11300639658849,73.56076759061834,73.56076759061834,0,0.0,3,1,0
2017-05-04 10:34:50.667900,Mushroom,False,odor,False,9,2817,1,GW Squared Gini,2,3,3,True,1,False,None,True,0.1,40,23,19,19,0,17.0,11.0,143.0,790395.0,0.04116278000003604,63.11300639658849,98.50746268656717,98.50746268656717,0,0.0,3,1,4
2017-05-04 10:34:50.667922,Mushroom,False,gill-spacing,False,2,2817,1,GW Squared Gini,2,3,3,True,1,False,None,True,0.1,40,23,19,19,0,17.0,11.0,143.0,249625.0,0.01166377000004104,63.11300639658849,63.11300639658849,63.11300639658849,0,0.0,1,0,2
2017-05-04 10:34:50.667942,Mushroom,False,gill-size,False,2,2817,1,GW Squared Gini,2,3,3,True,1,False,None,True,0.1,40,23,19,19,0,17.0,11.0,143.0,207180.0,0.01199498500000118,63.11300639658849,67.27078891257996,67.27078891257996,0,0.0,3,1,0
2017-05-04 10:34:50.667962,Mushroom,False,gill-color,False,12,2817,1,GW Squared Gini,2,3,3,True,1,False,None,True,0.1,40,23,19,19,0,17.0,11.0,143.0,503859.0,0.08094637299996066,63.11300639658849,77.61194029850746,77.61194029850746,0,0.0,5,2,2
2017-05-04 10:34:50.667983,Mushroom,False,stalk-shape,False,2,2817,1,GW Squared Gini,2,3,3,True,1,False,None,True,0.1,40,23,19,19,0,17.0,11.0,143.0,561215.0,0.012052734999997483,63.11300639658849,80.0639658848614,80.0639658848614,0,0.0,3,1,0
2017-05-04 10:34:50.668013,Mushroom,False,stalk-root,False,4,2817,1,GW Squared Gini,2,3,3,True,1,False,None,True,0.1,40,23,19,19,0,17.0,11.0,143.0,386922.0,0.022204669999950966,63.11300639658849,63.11300639658849,63.11300639658849,0,0.0,1,0,4
2017-05-04 10:34:50.668035,Mushroom,False,stalk-surface-above-ring,False,4,2817,1,GW Squared Gini,2,3,3,True,1,False,None,True,0.1,40,23,19,19,0,17.0,11.0,143.0,534981.0,0.023350047999997514,63.11300639658849,84.86140724946695,84.86140724946695,0,0.0,5,2,0
2017-05-04 10:34:50.668060,Mushroom,False,stalk-surface-below-ring,False,4,2817,1,GW Squared Gini,2,3,3,True,1,False,None,True,0.1,40,23,19,19,0,17.0,11.0,143.0,518189.0,0.026490749999993568,63.11300639658849,84.22174840085287,84.22174840085287,0,0.0,5,2,0
2017-05-04 10:34:50.668081,Mushroom,False,stalk-color-above-ring,False,7,2817,1,GW Squared Gini,2,3,3,True,1,False,None,True,0.1,40,23,19,19,0,17.0,11.0,143.0,484630.0,0.07397995100006938,63.11300639658849,77.07889125799574,77.07889125799574,0,0.0,5,2,2
