2017+AC0-05+AC0-10 01:12:16.109178,KDD98 Multiclass 9,False,RFA+AF8-20,False,68,4843,1,GW Squared Gini,5,3,1,True,1,False,None,True,0.1,15,480,36,36,0,103.0,1.0,526.0,2209798.0,19.812835671997163,19.592088998763906,27.07045735475896,27.204968944099377,8,0.49443757725587145,9,3,4
2017+AC0-05+AC0-10 01:12:16.109205,KDD98 Multiclass 9,False,RFA+AF8-21,False,92,4843,1,GW Squared Gini,5,3,1,True,1,False,None,True,0.1,15,480,36,36,0,103.0,1.0,526.0,2197513.0,33.058797820005566,19.592088998763906,26.266996291718172,26.30597014925373,10,0.6180469715698393,15,5,4
2017+AC0-05+AC0-10 01:12:16.109232,KDD98 Multiclass 9,False,RFA+AF8-22,False,102,4843,1,GW Squared Gini,5,3,1,True,1,False,None,True,0.1,15,480,36,36,0,103.0,1.0,526.0,2286448.0,35.65908195701195,19.592088998763906,30.778739184177997,30.855018587360593,4,0.24721878862793573,13,3,6
2017+AC0-05+AC0-10 01:12:16.109260,KDD98 Multiclass 9,False,RFA+AF8-23,False,58,4843,1,GW Squared Gini,5,3,1,True,1,False,None,True,0.1,15,480,36,36,0,103.0,1.0,526.0,2190531.0,15.103434260003269,19.592088998763906,27.81211372064277,27.81908302354399,4,0.24721878862793573,19,5,6
2017+AC0-05+AC0-10 01:12:16.109287,KDD98 Multiclass 9,False,RFA+AF8-24,False,78,4843,1,GW Squared Gini,5,3,1,True,1,False,None,True,0.1,15,480,36,36,0,103.0,1.0,526.0,2223144.0,19.933037514972966,19.592088998763906,30.407911001236094,30.483271375464685,4,0.24721878862793573,17,4,14
2017+AC0-05+AC0-10 01:12:16.109315,KDD98 Multiclass 9,False,RFA+AF8-2A,False,4,4843,1,GW Squared Gini,5,3,1,True,1,False,None,True,0.1,15,480,36,36,0,103.0,1.0,526.0,2363723.0,0.04903903801459819,19.592088998763906,43.63411619283065,43.63411619283065,0,0.0,7,2,0
2017+AC0-05+AC0-10 01:12:16.109342,KDD98 Multiclass 9,False,GEOCODE2,False,5,4843,1,GW Squared Gini,5,3,1,True,1,False,None,True,0.1,15,480,36,36,0,103.0,1.0,526.0,2080729.0,0.05081915098708123,19.592088998763906,21.199011124845487,21.199011124845487,0,0.0,5,2,0
2017+AC0-05+AC0-10 01:21:01.112078,KDD98 Multiclass 9,False,DOMAIN,False,17,4843,1,GW Squared Gini,5,3,2,True,1,False,None,True,0.1,15,480,29,29,0,48.0,2.0,356.0,2222775.0,0.4982691830373369,19.628482972136222,21.857585139318886,21.857585139318886,0,0.0,7,3,0
2017+AC0-05+AC0-10 01:21:01.112153,KDD98 Multiclass 9,False,CRAFTS,False,2,4843,1,GW Squared Gini,5,3,2,True,1,False,None,True,0.1,15,480,29,29,0,48.0,2.0,356.0,749626.0,0.02130381402093917,19.628482972136222,19.876160990712073,19.876160990712073,0,0.0,3,1,0
2017+AC0-05+AC0-10 01:21:01.112182,KDD98 Multiclass 9,False,FISHER,False,2,4843,1,GW Squared Gini,5,3,2,True,1,False,None,True,0.1,15,480,29,29,0,48.0,2.0,356.0,619474.0,0.020680483023170382,19.628482972136222,19.56656346749226,19.56656346749226,0,0.0,3,1,0
