Date Time,Dataset,Use Numeric attributes?,Attribute Name,Is the Attribute Numeric?,Number of Different Values (only for Nominal Attributes),Total Number of Samples,Trial Number,Criterion,Maximum Depth Allowed,Total Number of folds,Fold Number,Is stratified?,Number of Samples Forcing a Leaf,Use Min Samples in Second Largest Class?,Min Samples in Second Largest Class,Uses Chi-Square Test,Maximum p-value Allowed by Chi-Square Test [between 0 and 1],Minimum Number in Second Most Frequent Value,Number of Attributes in Dataset,Number of Valid Attributes in Dataset (m),Number of Valid Nominal Attributes in Dataset (m_nom),Number of Valid Numeric Attributes in Dataset (m_num),Total Number of Inversions (pairs),Total Number of Ties (pairs),Total Number of Correct (pairs),Criterion Value in Root Node,Total Time Taken for Current Fold [s],Accuracy Percentage on Trivial Trees (with no splits),Accuracy Percentage (with missing values),Accuracy Percentage (without missing values),Number of Samples Classified using Unkown Value,Percentage of Samples with Unkown Values for Accepted Attribute,Number of Nodes (after prunning),Tree Depth (after prunning),Number of Nodes Pruned
2017-05-11 12:18:50.271502,KDD98 Multiclass 5,False,RFA_13,False,64,4843,8,GW Chi Square,4,3,2,True,1,False,None,True,0.1,15,480,36,36,0,52.0,6.0,572.0,419.870292421,4.522965059994021,23.28173374613003,36.470588235294116,36.482287134866375,6,0.3715170278637771,11,3,2
2017-05-11 12:18:50.271537,KDD98 Multiclass 5,False,RFA_14,False,85,4843,8,GW Chi Square,4,3,2,True,1,False,None,True,0.1,15,480,36,36,0,52.0,6.0,572.0,563.786036484,15.522872896006447,23.28173374613003,41.424148606811144,41.47551146931184,2,0.1238390092879257,15,4,6
2017-05-11 12:18:50.271566,KDD98 Multiclass 5,False,RFA_15,False,32,4843,8,GW Chi Square,4,3,2,True,1,False,None,True,0.1,15,480,36,36,0,52.0,6.0,572.0,276.95133029,1.1091972409922164,23.28173374613003,30.712074303405572,30.712074303405572,0,0.0,9,3,8
2017-05-11 12:18:50.271594,KDD98 Multiclass 5,False,RFA_16,False,105,4843,8,GW Chi Square,4,3,2,True,1,False,None,True,0.1,15,480,36,36,0,52.0,6.0,572.0,536.197779913,32.28767723898636,23.28173374613003,39.0092879256966,39.051777916406735,12,0.7430340557275542,9,3,6
2017-05-11 12:18:50.271622,KDD98 Multiclass 5,False,RFA_17,False,103,4843,8,GW Chi Square,4,3,2,True,1,False,None,True,0.1,15,480,36,36,0,52.0,6.0,572.0,445.424049835,22.269209089005017,23.28173374613003,35.1702786377709,35.301429459291484,6,0.3715170278637771,11,4,4
2017-05-11 12:18:50.271651,KDD98 Multiclass 5,False,RFA_18,False,109,4843,8,GW Chi Square,4,3,2,True,1,False,None,True,0.1,15,480,36,36,0,52.0,6.0,572.0,500.057261558,21.984274368995102,23.28173374613003,38.204334365325074,38.2991930477964,4,0.2476780185758514,9,3,6
2017-05-11 12:18:50.271679,KDD98 Multiclass 5,False,RFA_19,False,97,4843,8,GW Chi Square,4,3,2,True,1,False,None,True,0.1,15,480,36,36,0,52.0,6.0,572.0,494.45501189,19.647091271006502,23.28173374613003,37.27554179566563,37.32919254658385,5,0.30959752321981426,9,3,4
2017-05-11 12:18:50.271707,KDD98 Multiclass 5,False,RFA_20,False,68,4843,8,GW Chi Square,4,3,2,True,1,False,None,True,0.1,15,480,36,36,0,52.0,6.0,572.0,280.36658346,7.324987651008996,23.28173374613003,30.154798761609907,30.16759776536313,4,0.2476780185758514,11,4,2
2017-05-11 12:18:50.271735,KDD98 Multiclass 5,False,RFA_21,False,92,4843,8,GW Chi Square,4,3,2,True,1,False,None,True,0.1,15,480,36,36,0,52.0,6.0,572.0,400.927242082,19.9176889659866,23.28173374613003,32.3219814241486,32.36205827650341,2,0.1238390092879257,7,2,4
2017-05-11 12:18:50.271763,KDD98 Multiclass 5,False,RFA_22,False,102,4843,8,GW Chi Square,4,3,2,True,1,False,None,True,0.1,15,480,36,36,0,52.0,6.0,572.0,442.791907808,17.01092124301067,23.28173374613003,33.9938080495356,34.017412935323385,7,0.43343653250773995,9,3,4
