Dataset,Attribute,Criterion Difference Name,Paired t-statistics on Accuracy with Missing Values,Degrees of Freedom of Accuracy with Missing Values,P-value t-statistics on Accuracy with Missing Values,Paired t-statistics on Accuracy without Missing Values,Degrees of Freedom of Accuracy without Missing Values,P-value t-statistics on Accuracy without Missing Values,Paired t-statistics on Number of Nodes,Degrees of Freedom of Number of Nodes,P-value t-statistics on Number of Nodes
Cover Type,soil_type_3,LS Squared Gini - LS Chi Square,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
Cover Type,soil_type_13,Twoing - LS Squared Gini,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
Cover Type,soil_type_13,Twoing - LS Chi Square,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
Cover Type,soil_type_13,LS Squared Gini - LS Chi Square,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
Cover Type,soil_type_33,Twoing - LS Squared Gini,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
Cover Type,soil_type_33,Twoing - LS Chi Square,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
Cover Type,soil_type_33,LS Squared Gini - LS Chi Square,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
Cover Type,soil_type_11,Twoing - LS Squared Gini,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
Cover Type,soil_type_11,Twoing - LS Chi Square,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
Cover Type,soil_type_11,LS Squared Gini - LS Chi Square,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
Cover Type,soil_type_36,Twoing - LS Squared Gini,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
Cover Type,soil_type_36,Twoing - LS Chi Square,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
Cover Type,soil_type_36,LS Squared Gini - LS Chi Square,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
Adult Census Income,marital.status,Twoing - LS Squared Gini,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
Adult Census Income,marital.status,Twoing - LS Chi Square,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
Adult Census Income,marital.status,LS Squared Gini - LS Chi Square,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
Adult Census Income,occupation,Twoing - LS Squared Gini,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
Adult Census Income,occupation,Twoing - LS Chi Square,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
Adult Census Income,occupation,LS Squared Gini - LS Chi Square,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
Adult Census Income,sex,Twoing - LS Squared Gini,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
Adult Census Income,sex,Twoing - LS Chi Square,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
Adult Census Income,sex,LS Squared Gini - LS Chi Square,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
Adult Census Income,native.country,Twoing - LS Squared Gini,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
Adult Census Income,native.country,Twoing - LS Chi Square,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
Adult Census Income,native.country,LS Squared Gini - LS Chi Square,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
Adult Census Income,race,Twoing - LS Squared Gini,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
